,symbol,asv1,asv2,asv3,date1,date2,date3,quarter,year_end,qtr,eps_est,eps,release_time,result,slope1,slope2,slope3
3900,PRGO,14.0,10.5,13.6,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.05,1.09,pre,1,1.5754104289496981e-06,-7.798145664135417e-07,-2.4807209469153514e-06
3901,PRGO,10.25,10.0,3.0,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.995,0.97,pre,-1,-9.349355622664618e-07,-4.330275912261631e-06,-1.2216091050263901e-05
3902,PRGO,10.0,26.75,8.0,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.793,0.86,pre,1,2.122438846181558e-07,-2.276007175705139e-06,1.208415678524373e-06
3903,PRGO,17.2,17.5,16.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.59,1.65,pre,1,-5.716573837194153e-07,-9.520233301733427e-07,2.143544921681618e-06
3904,PFE,4.6,5.25,4.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.67,0.69,pre,1,-1.0427015892772008e-06,1.1905780973577579e-06,-1.9299825908431594e-08
3905,PFE,3.8,3.75,4.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.65,0.67,pre,1,-2.16453035987217e-07,-6.743988919250971e-07,7.83773404059768e-07
3906,PFE,3.8,4.25,3.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.65,0.67,pre,1,-1.7699054503233224e-07,6.963074744764867e-08,8.600973336244557e-07
3907,PFE,4.2,3.75,4.2,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.56,0.62,pre,1,-2.3514387460646728e-07,2.4256577614937184e-07,2.2946207673276347e-07
3908,PFE,6.0,5.5,6.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.74,0.77,pre,1,5.530594335156478e-07,5.640771775704823e-07,-3.8978686980073224e-07
3909,PFE,4.8,5.0,4.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.75,0.81,pre,1,6.788303285753078e-07,4.348008333883061e-07,-3.69101170025619e-08
3910,PFE,5.0,7.0,4.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.76,0.78,pre,1,8.577662504098993e-07,6.102857877007979e-07,1.2391953167897683e-06
3911,PFE,5.75,4.25,5.2,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.63,0.64,pre,1,-6.932024380788569e-07,5.321894208730604e-07,-1.377800096980903e-06
3912,PFE,6.25,4.0,4.4,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.751,0.85,pre,1,-8.8609175209057e-07,3.910031076468497e-07,-5.0219946574485053e-08
3913,PFE,4.6,3.5,2.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.62,0.61,pre,-1,5.22315978616264e-07,-4.2842856875258493e-07,-4.4268615880182557e-07
3914,PFE,3.2,4.75,4.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.5,0.47,pre,-1,-8.275702782795547e-07,4.913950449085994e-07,5.114440054628819e-07
3915,PM,24.2,34.5,24.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.03,0.98,pre,-1,2.833409606750635e-06,4.173086800205444e-06,1.5031918220792965e-06
3916,PM,28.4,33.25,26.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.23,1.14,pre,-1,-1.0604486051286784e-06,3.921563961997579e-06,-1.352419963489132e-06
3917,PM,25.0,30.5,17.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.39,1.27,pre,-1,1.7657055132271049e-07,6.115396080184825e-07,-3.378749054196758e-06
3918,PM,26.0,25.5,25.6,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.36,1.31,pre,-1,-2.940278616632967e-06,-1.703605210861217e-08,-4.0885940063407485e-07
3919,PM,35.25,39.25,35.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.88,1.0,pre,1,2.284382900714148e-06,1.682055145715839e-06,-5.0972296724479256e-06
3920,PM,54.6,40.5,61.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.23,1.41,pre,1,-9.805657386746008e-06,-4.959753007014534e-07,1.2334413629440716e-06
3921,PM,48.0,34.5,40.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.28,1.44,pre,1,1.7639919213618235e-06,-2.796059195245032e-06,1.8599608994455956e-06
3922,PM,51.75,38.5,41.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.973,1.09,pre,1,3.4104664697185224e-06,5.770086576583865e-06,7.060353539981841e-07
3923,PM,38.5,37.0,37.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.323,1.46,pre,1,-8.556164006462688e-07,-1.6134297189409843e-06,1.1281291172595476e-07
3924,PM,17.8,12.0,16.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.23,1.25,pre,1,-1.839145302842422e-06,3.890788547805435e-07,-9.953786213588397e-07
3925,PM,14.2,25.0,33.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.11,1.1,pre,-1,6.357439284997413e-08,-3.248347102877522e-06,1.4507730953077754e-06
3926,PSX,13.4,20.5,26.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.03,0.56,pre,1,-1.5384636380509448e-06,-8.255221708611543e-07,4.7236926810927385e-09
3927,PSX,17.6,26.75,16.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.02,1.09,pre,1,2.8773563058681556e-08,-1.0695964898428035e-06,2.0165622839036092e-06
3928,PSX,24.0,22.0,17.25,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.62,1.66,pre,1,7.12452215973411e-07,-1.0722902228183903e-06,4.019977046677018e-06
3929,PSX,19.6,18.25,25.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.86,1.07,pre,1,-1.130536687392469e-06,3.981081982452797e-07,1.794451302178123e-06
3930,PSX,16.75,24.0,16.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.91,1.04,pre,1,1.1854601048560117e-06,-3.0414404009895537e-06,1.2108056986572557e-06
3931,PSX,15.0,25.25,13.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,2.16,2.8,pre,1,7.987697611542047e-06,1.49172819044059e-06,-3.5851312441705344e-06
3932,PSX,15.8,15.5,12.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,2.5,3.1,pre,1,3.344487748755801e-06,-1.7458282838648305e-06,-1.9072203181182146e-06
3933,PSX,15.0,20.25,12.4,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.339,0.4,pre,1,1.7498894678787787e-06,1.847192816451051e-06,-1.7933314931170542e-07
3934,PSX,29.5,28.75,24.4,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,2.738,3.02,pre,1,-5.728121494653865e-07,-2.950501493202467e-06,4.286707656272873e-06
3935,PSX,27.2,21.75,17.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.89,1.05,pre,1,-7.059451372324449e-07,7.2404898961764e-07,6.848732978210766e-07
3936,PSX,18.4,22.0,24.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.39,0.16,pre,-1,4.2473937118503016e-08,2.1793370987583636e-06,6.464105127955004e-07
3937,PNW,20.6,30.75,12.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.15,0.21,pre,1,-3.751310143788279e-07,1.7812303829252989e-06,6.857655571074935e-07
3938,PNW,14.8,13.5,26.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.16,1.49,pre,1,1.0694415497197899e-06,1.3256267231420126e-06,-8.287099039377072e-07
3939,PNW,37.6,13.0,12.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,2.33,2.46,pre,1,1.1926955386796033e-06,1.0014950816007152e-06,-2.289534747197607e-06
3940,PNW,5.0,6.25,5.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.1,0.19,pre,1,1.5070398186322124e-06,9.21490019689167e-07,-2.993615054307974e-06
3941,PNW,12.0,11.5,11.5,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.1,0.03,pre,-1,-1.3524920929904626e-06,9.258423988096817e-07,1.2587007615564867e-06
3942,PNW,19.2,12.0,11.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.44,1.48,pre,1,3.643859431634362e-07,-4.5188822554991197e-07,2.5591653974663236e-06
3943,PNW,9.6,29.5,23.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,2.75,2.8,pre,1,-6.741865035546892e-07,-3.8714203747682866e-07,-7.035553607170059e-07
3944,PNW,6.0,17.5,10.2,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.17,0.23,pre,1,1.7289466686538783e-06,2.2507193047927102e-06,-2.8646187381606267e-06
3945,PNW,5.75,11.25,4.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.158,0.16,pre,1,1.6148087857900236e-06,2.815808617501715e-06,1.6657136975221319e-06
3946,PNW,11.75,17.25,4.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.423,1.28,pre,-1,1.7610022845852212e-07,7.223967009147631e-07,-7.136125750256192e-07
3947,PNW,11.6,0.0,7.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,2.41,2.35,pre,-1,-1.2707900769962801e-06,-1.286336830497487e-06,1.1656790233469986e-06
3948,PNW,5.4,13.0,13.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.49,0.47,pre,-1,9.87637103153518e-07,3.9064907881472405e-07,1.7433665008291878e-06
3949,PXD,14.4,23.25,8.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.16,0.25,post,1,-1.8744078574660558e-06,2.686290874850195e-06,-3.6245233971283118e-06
3950,PXD,15.0,25.0,16.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.11,0.21,post,1,-8.13689249378599e-06,-1.9771776802054894e-07,-5.422970845770269e-06
3951,PXD,23.2,19.25,19.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.3,0.48,post,1,1.815264770962272e-06,-6.454642205082345e-06,9.04915705071428e-06
3952,PXD,25.8,20.0,16.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.76,1.22,post,1,-3.210620976534424e-06,-1.409504546313536e-06,9.228877520876524e-06
3953,PXD,19.0,15.75,11.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.51,1.66,post,1,4.564195348462416e-06,1.0027894344505429e-08,1.0785591351059448e-06
3954,PXD,20.8,19.5,16.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.54,1.41,post,-1,1.6112103596264424e-05,-4.3612361743299187e-07,-3.227266555685422e-06
3955,PXD,15.6,16.0,18.6,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.69,2.07,post,1,1.1205060274693751e-06,-5.88032749468177e-06,4.533433630904938e-06
3956,PXD,11.0,19.75,14.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.607,1.83,post,1,3.5771259816880244e-07,1.293151564461944e-07,4.126568372458291e-06
3957,PXD,27.0,29.5,12.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.954,2.01,post,1,1.0876011726508388e-05,-3.6709733805071153e-06,5.012397525984486e-06
3958,PXD,15.8,20.0,15.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.17,0.13,post,-1,1.2799412812389676e-06,8.725445941367526e-06,-1.6149762866591394e-06
3959,PXD,11.8,27.25,26.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.3,0.49,post,1,-2.1954398812264597e-06,3.393038146136265e-06,-2.4331467661691555e-06
3960,PNC,28.0,41.0,23.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.84,1.96,pre,1,8.128767421576362e-07,3.5699509216458362e-06,-4.321498531856946e-06
3961,PNC,21.6,22.25,20.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,2.01,2.1,pre,1,8.837980331310855e-07,-1.253816409998995e-06,1.3958307195091953e-06
3962,PNC,25.8,23.25,20.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,2.13,2.16,pre,1,7.811017032520175e-07,-2.3471849616215813e-06,5.787972541151886e-06
3963,PNC,28.4,21.25,29.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,2.2,2.29,pre,1,1.147693707467607e-06,-1.6023890641691791e-07,1.3378844946641528e-06
3964,PNC,43.75,43.0,31.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,2.42,2.43,pre,1,6.373011915913742e-06,2.9558993531660117e-06,-3.7359513803856716e-06
3965,PNC,30.8,26.5,27.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,2.58,2.72,pre,1,-2.988029669771778e-06,-1.803739161187729e-07,-5.421407720280047e-06
3966,PNC,27.8,30.25,23.4,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,2.73,2.82,pre,1,4.24731502115861e-06,-2.083898344425869e-07,-2.351922702233559e-06
3967,PNC,32.75,24.25,39.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,2.77,2.75,pre,-1,-7.630271197180113e-06,1.3755096762328315e-06,-8.019622960304292e-06
3968,PNC,32.25,28.25,33.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,2.608,2.61,pre,1,2.2123627315705176e-06,1.2456809102977882e-06,-2.8745900011089437e-06
3969,PNC,31.25,26.5,32.0,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,2.822,2.88,pre,1,4.329498034433432e-06,-2.4698953490162603e-06,8.492991509295842e-07
3970,PNC,19.8,18.0,16.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.78,1.84,pre,1,1.4215714546625528e-06,1.6820354774028148e-06,-4.852096906209386e-07
3971,PNC,20.4,33.75,25.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.86,1.97,pre,1,2.108990365883893e-06,7.394151918682622e-06,2.5583276428315956e-06
3972,POOL,3.6,4.5,4.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.39,0.4,pre,1,2.755509882487395e-07,5.070211293728244e-06,1.3947411168226651e-06
3973,POOL,5.4,25.75,15.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,2.24,2.21,pre,-1,4.333016843437845e-07,-9.90201531828014e-07,-5.299042148947629e-07
3974,POOL,16.2,5.75,6.25,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.14,1.16,pre,1,-6.8639225576629685e-06,-3.80360868917207e-06,3.6501439474771954e-06
3975,POOL,6.0,5.5,5.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.17,0.21,pre,1,4.95799280675597e-06,1.0835517569349679e-06,1.3565866553777822e-06
3976,POOL,5.5,6.75,7.5,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.7,0.75,pre,1,1.560875789441882e-06,6.860959091759547e-06,2.3534108084341703e-07
3977,POOL,10.6,17.75,18.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,2.84,2.8,pre,-1,-4.046679270121253e-06,1.2503802288336202e-06,4.200455436309757e-06
3978,POOL,13.4,8.25,7.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.58,1.66,pre,1,5.469992593931063e-07,1.8215117742203427e-06,-1.1415878456170183e-06
3979,POOL,6.25,5.5,7.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.65,0.8,pre,1,1.2254406275884072e-06,2.221985290371687e-06,1.2315837208617737e-06
3980,POOL,12.75,15.5,17.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,3.226,3.22,pre,-1,6.321923914050196e-06,-1.7295412693624895e-06,7.217098521446335e-07
3981,POOL,9.6,5.5,4.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.99,1.03,pre,1,3.1863999673174325e-06,3.450932502451429e-07,-2.2571300916849866e-06
3982,POOL,3.8,3.25,4.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.05,0.06,pre,1,-1.3162271691519388e-06,4.768155082098619e-06,1.1296458882060316e-06
3983,PPG,21.4,25.75,30.25,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.31,1.35,pre,1,2.808605582425632e-06,1.3354769445871151e-06,1.1841459451247317e-06
3984,PPG,37.0,36.75,33.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.81,1.83,pre,1,2.4053376792799474e-06,-1.3852140667608548e-06,7.157258358644871e-07
3985,PPG,21.4,21.25,34.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.52,1.52,pre,0,-2.736960450967597e-06,-2.820161711006789e-07,2.524011558367901e-06
3986,PPG,28.4,26.5,28.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.18,1.19,pre,1,2.5817713606571564e-06,1.916181002611087e-07,1.417210010181077e-07
3987,PPG,45.25,36.0,33.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.41,1.39,pre,-1,5.067096264063898e-07,7.309272326612555e-07,-1.034922551771295e-06
3988,PPG,26.4,32.0,25.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.89,1.9,pre,1,-1.2636180769548672e-06,-1.948999173574919e-06,1.164561417490169e-06
3989,PPG,30.0,30.0,25.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.43,1.45,pre,1,3.217419012851311e-06,6.426517609614199e-07,4.043453424730275e-08
3990,PPG,42.25,25.0,24.2,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.09,1.15,pre,1,-2.0953334563123225e-06,2.2513824369568285e-07,-3.5373718250839155e-06
3991,PPG,40.25,25.5,24.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.21,1.38,pre,1,1.927774318084226e-06,3.3067070630789375e-06,-4.804366866554146e-07
3992,PPG,36.25,30.0,33.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.826,1.85,pre,1,1.4744772210387667e-06,-4.340981183927941e-06,2.178396281657153e-06
3993,PPG,27.8,15.5,18.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.57,1.56,pre,-1,1.0197638547301163e-06,1.084225745448148e-06,-1.4441601978917097e-06
3994,PPG,33.6,30.0,25.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.18,1.19,pre,1,-3.563445997001146e-06,1.961739339242754e-06,-8.071570253308604e-07
3995,PPL,18.0,20.5,16.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.62,0.62,pre,0,1.5394947697361694e-07,6.964953204359988e-07,4.715135012321344e-07
3996,PPL,11.4,19.0,17.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.5,0.52,pre,1,4.189679727664303e-07,7.300382252001499e-07,-4.337853911788421e-07
3997,PPL,17.6,14.5,18.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.53,0.56,pre,1,1.0962701787493206e-07,2.634440904687391e-07,-5.020009488929799e-07
3998,PPL,16.0,16.75,24.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.48,0.55,pre,1,6.303385838373832e-08,-2.0877248642975747e-07,-2.478015688384582e-06
3999,PPL,33.25,31.5,25.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.66,0.74,pre,1,4.952866416865602e-07,-5.266848718656915e-07,-7.361502342314742e-08
4000,PPL,31.6,30.0,30.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.54,0.55,pre,1,4.194707139399524e-07,-6.495900400202297e-07,1.2204929367525007e-06
4001,PPL,35.0,32.5,27.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.56,0.59,pre,1,-1.404322846607371e-07,4.4919145385600196e-07,-8.017108153107674e-07
4002,PPL,30.25,28.25,28.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.725,0.7,pre,-1,1.057820382886321e-06,4.1596055356270667e-07,-1.2082574984647813e-07
4003,PPL,26.25,24.25,23.0,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.56,0.58,pre,1,-5.268020695049034e-07,-4.297542669721005e-07,2.784182403747626e-07
4004,PPL,11.4,12.5,9.5,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.59,0.63,pre,1,-4.018805520881708e-08,-1.0297683474881342e-06,3.0801971326164905e-07
4005,PPL,12.2,8.0,17.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.52,0.6,pre,1,5.786446711295305e-07,-2.399916217563154e-07,5.207113940103397e-07
4006,PFG,14.0,33.5,12.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.17,1.27,pre,1,-3.592735737932411e-07,2.2317989214175645e-06,-4.0897749325237215e-07
4007,PFG,20.2,22.75,16.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.22,1.31,post,1,9.595240300742594e-07,-1.1891060529578597e-06,1.0834908922209591e-07
4008,PFG,19.0,15.0,23.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.29,1.28,post,-1,1.1906994861008907e-06,-1.8571498435054788e-06,1.1972993626899661e-06
4009,PFG,24.0,24.25,23.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.37,1.19,post,-1,7.109297725024713e-07,7.394055110797831e-07,1.3070082081796977e-07
4010,PFG,27.0,28.25,20.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.35,1.4,post,1,1.4550219583195012e-07,-9.15786662093093e-07,-9.980868846981642e-07
4011,PFG,27.4,24.0,10.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.38,1.35,post,-1,1.9592542414904543e-07,-1.4510540126510767e-08,-1.4604363687882972e-06
4012,PFG,21.4,20.75,25.4,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.71,1.67,post,-1,1.656825601575798e-06,2.703145411662048e-08,2.0422843934321706e-06
4013,PFG,32.5,23.0,25.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.33,1.11,post,-1,-5.865693198365925e-06,4.062716164432737e-07,-1.0526327218400393e-06
4014,PFG,35.75,29.75,28.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.307,1.43,post,1,2.39107434677933e-06,2.2031665333105582e-06,-4.828623842204975e-07
4015,PFG,49.75,22.75,28.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.402,1.52,post,1,2.134688262171591e-06,-1.5114853628115148e-06,1.529150197628459e-06
4016,PFG,20.2,7.25,12.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.12,1.15,post,1,2.404327109913666e-06,1.0693725709613213e-06,8.757083473600141e-07
4017,PFG,23.0,30.0,18.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.15,1.27,post,1,9.319620066352624e-07,1.8077352434266165e-06,-5.869854160569703e-07
4018,PG,20.2,31.75,23.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.94,0.96,pre,1,1.5114191768657697e-06,2.0302780631170447e-06,-1.377443046814637e-07
4019,PG,24.2,20.5,17.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.78,0.85,pre,1,-6.95713298751025e-07,2.650454444190641e-07,-1.5549214296619044e-08
4020,PG,27.8,25.75,25.25,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.07,1.09,pre,1,1.419314618760018e-06,6.051936619718305e-07,-6.199731673388547e-07
4021,PG,31.6,27.0,23.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.15,1.19,pre,1,-2.716748023462659e-06,1.1587672359637235e-06,7.449707755041742e-07
4022,PG,39.25,40.75,33.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.98,1.0,pre,1,-1.6169456783408385e-06,-1.3012457419732296e-06,-1.0418304282133093e-06
4023,PG,37.0,34.0,43.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.9,0.94,pre,1,-3.093915660161276e-06,1.1278595040716553e-06,1.5269985477986755e-06
4024,PG,32.4,31.25,26.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.09,1.12,pre,1,6.886096555508717e-07,8.156545943647928e-07,6.617481003241397e-07
4025,PG,41.0,48.0,39.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.21,1.25,pre,1,2.9995751727406856e-06,9.694282804287074e-07,-1.5970031843573715e-06
4026,PG,52.0,48.5,43.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.033,1.06,pre,1,1.3992298111617851e-06,9.779619665381042e-07,2.288262197125669e-06
4027,PG,46.25,40.5,36.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.052,1.1,pre,1,5.640101931606515e-07,-1.189534811046727e-07,2.3607908798126197e-06
4028,PG,23.2,19.0,23.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.98,1.03,pre,1,-2.8108036478139967e-09,7.079538087652263e-07,4.120440503772341e-07
4029,PG,19.6,23.75,21.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.06,1.08,pre,1,-1.5174286296178219e-06,-1.788709780691298e-06,6.848722075895003e-07
4030,PGR,7.4,8.75,6.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.68,0.67,pre,-1,8.410357353849209e-07,1.1175490783541634e-06,-2.702684420539728e-08
4031,PGR,7.2,15.75,12.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.6,0.59,pre,-1,2.6642563259382777e-07,1.031153326621716e-06,7.037022448251154e-07
4032,PGR,17.8,12.5,49.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.34,0.41,pre,1,1.2261738001515791e-06,5.088400775020494e-08,1.6853921976553705e-06
4033,PGR,14.4,11.75,12.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.77,0.79,pre,1,-1.9104319058692731e-07,1.3021646120145513e-06,1.0519202973091294e-06
4034,PGR,31.5,17.0,28.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.18,1.22,pre,1,-3.397118222383382e-07,2.969950470276227e-06,1.306844391762971e-06
4035,PGR,13.6,11.5,22.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.08,1.19,pre,1,1.5282426592993995e-07,9.547866687189868e-07,-1.6178135220014407e-06
4036,PGR,18.2,34.75,37.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.14,1.57,pre,1,2.4588720579279495e-07,2.9923038362929756e-06,1.4329766459429304e-06
4037,PGR,25.25,28.0,42.0,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.01,0.44,pre,-1,-6.252840326032772e-07,-3.453851173213209e-06,-2.9598057964972074e-06
